Cuenca;Aliviadero;Colector;Condicion;Caudal;Fecha;Hora;Datos;
La Doctora;8583335;La Escuela;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;8583335;La Escuela;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;52.75;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;60.32;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;62.38;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;63.83;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;93.62;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;95.59;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;89.00;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;83.46;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;81.08;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;78.58;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;73.83;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;48.20;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;44.85;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;44.08;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;43.87;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;43.79;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;43.72;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;43.65;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;43.59;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;43.52;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;43.45;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;43.38;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;43.31;
La Doctora;8583335;La Escuela;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;43.25;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:05 a. m.;0.08333;1.89;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:10 a. m.;0.16667;1.89;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:15 a. m.;0.25000;1.90;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:20 a. m.;0.33333;1.91;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:25 a. m.;0.41667;1.91;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:30 a. m.;0.50000;1.92;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:35 a. m.;0.58333;1.92;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:40 a. m.;0.66667;1.93;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:45 a. m.;0.75000;1.94;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:50 a. m.;0.83333;1.94;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 10:55 a. m.;0.91667;1.95;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:00 a. m.;1.00000;1.96;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:05 a. m.;1.08333;1.96;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:10 a. m.;1.16667;1.95;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:15 a. m.;1.25000;1.95;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:20 a. m.;1.33333;1.95;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:25 a. m.;1.41667;1.95;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:30 a. m.;1.50000;1.94;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:35 a. m.;1.58333;1.94;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:40 a. m.;1.66667;1.94;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:45 a. m.;1.75000;1.93;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:50 a. m.;1.83333;1.93;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 11:55 a. m.;1.91667;1.93;
La Doctora;6062230;La Escuela;Seco;Residual;1/01/2000 12:00 p. m.;2.00000;1.92;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;16.80;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;31.61;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;44.38;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;82.70;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;728.16;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;394.63;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;77.13;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;39.19;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;15.39;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;4.97;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;2.32;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;1.99;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;1.96;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;1.95;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;1.95;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;1.95;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;1.95;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;1.94;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;1.94;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;1.94;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;1.93;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;1.93;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;1.93;
La Doctora;6062230;La Escuela;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;1.92;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;4.40;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;27.44;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;715.61;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;373.80;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;31.27;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;2.50;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;6062230;La Escuela;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;16.54;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;31.40;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;39.85;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;57.09;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;1.61;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;24.39;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;47.21;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;36.93;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;15.66;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;5.07;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;2.33;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;2.00;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;1.96;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;1.95;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;1.95;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;1.95;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;1.95;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;1.94;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;1.94;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;1.94;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;1.93;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;1.93;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;1.93;
La Doctora;6062230;La Escuela;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;1.92;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:05 a. m.;0.08333;2.10;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:10 a. m.;0.16667;2.11;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:15 a. m.;0.25000;2.12;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:20 a. m.;0.33333;2.12;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:25 a. m.;0.41667;2.13;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:30 a. m.;0.50000;2.14;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:35 a. m.;0.58333;2.15;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:40 a. m.;0.66667;2.15;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:45 a. m.;0.75000;2.16;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:50 a. m.;0.83333;2.17;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 10:55 a. m.;0.91667;2.17;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:00 a. m.;1.00000;2.18;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:05 a. m.;1.08333;2.18;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:10 a. m.;1.16667;2.17;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:15 a. m.;1.25000;2.17;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:20 a. m.;1.33333;2.17;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:25 a. m.;1.41667;2.16;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:30 a. m.;1.50000;2.16;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:35 a. m.;1.58333;2.16;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:40 a. m.;1.66667;2.15;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:45 a. m.;1.75000;2.15;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:50 a. m.;1.83333;2.15;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 11:55 a. m.;1.91667;2.14;
La Doctora;6064257;La Escuela;Seco;Residual;1/01/2000 12:00 p. m.;2.00000;2.14;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;2.10;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;2.11;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;2.12;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;2.12;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;-6.03;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;2.14;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;2.15;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;2.15;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;2.16;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;2.17;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;2.17;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;2.18;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;2.18;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;2.17;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;2.17;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;2.17;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;2.16;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;2.16;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;2.16;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;2.15;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;2.15;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;2.15;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;2.14;
La Doctora;6064257;La Escuela;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;2.14;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;6064257;La Escuela;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;2.10;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;2.11;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;2.12;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;2.12;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;-6.13;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;2.14;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;2.14;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;2.15;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;2.16;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;2.17;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;2.17;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;2.18;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;2.18;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;2.17;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;2.17;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;2.17;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;2.16;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;2.16;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;2.16;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;2.15;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;2.15;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;2.15;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;2.14;
La Doctora;6064257;La Escuela;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;2.14;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:05 a. m.;0.08333;16.44;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:10 a. m.;0.16667;16.49;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:15 a. m.;0.25000;16.55;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:20 a. m.;0.33333;16.60;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:25 a. m.;0.41667;16.66;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:30 a. m.;0.50000;16.71;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:35 a. m.;0.58333;16.77;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:40 a. m.;0.66667;16.82;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:45 a. m.;0.75000;16.88;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:50 a. m.;0.83333;16.93;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 10:55 a. m.;0.91667;16.99;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:00 a. m.;1.00000;17.04;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:05 a. m.;1.08333;17.03;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:10 a. m.;1.16667;17.01;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:15 a. m.;1.25000;16.98;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:20 a. m.;1.33333;16.95;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:25 a. m.;1.41667;16.93;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:30 a. m.;1.50000;16.90;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:35 a. m.;1.58333;16.88;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:40 a. m.;1.66667;16.85;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:45 a. m.;1.75000;16.82;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:50 a. m.;1.83333;16.80;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 11:55 a. m.;1.91667;16.77;
La Doctora;9036712;La Escuela;Seco;Residual;1/01/2000 12:00 p. m.;2.00000;16.75;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;19.89;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;24.44;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;43.42;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;99.32;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;553.94;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;555.91;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;249.91;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;143.35;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;75.87;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;34.78;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;23.65;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;21.21;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;20.67;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;20.53;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;20.48;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;20.45;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;20.42;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;20.39;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;20.36;
La Doctora;9036712;La Escuela;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;20.32;
